date,hour,elspot_DK1,elspot_DK2,elbas_DK1,elbas_DK2
05-09-2013,18,2832.3,1806.2,179.0,35.0
05-09-2013,19,2849.5,1818.0,150.0,35.0
05-09-2013,20,2775.4,1946.3,0.0,35.0
05-09-2013,21,2656.5,1776.6,75.0,95.0
05-09-2013,22,1687.2,1270.1,0.0,54.6
05-09-2013,23,1257.9,1123.0,0.0,50.0
06-09-2013,00,1134.8,965.5,0.0,0.0
06-09-2013,01,1090.8,908.5,50.0,0.0
06-09-2013,02,1105.6,883.9,0.0,0.0
06-09-2013,03,1106.0,875.3,0.0,0.0
06-09-2013,04,1139.7,891.4,0.0,0.0
06-09-2013,05,1217.4,974.5,50.0,0.0
06-09-2013,06,2239.3,1235.5,18.7,0.0
06-09-2013,07,2828.6,1843.3,1.0,1.0
06-09-2013,08,2938.0,1706.8,0.0,100.0
06-09-2013,09,2290.4,1587.7,60.0,0.0
06-09-2013,10,2020.7,1594.8,39.0,0.0
06-09-2013,11,1846.9,1570.2,135.0,0.0
06-09-2013,12,1715.9,1541.8,40.4,0.0
06-09-2013,13,1636.5,1519.5,225.0,0.0
06-09-2013,14,1584.3,1476.4,150.0,0.0
06-09-2013,15,1522.6,1427.6,50.0,0.0
06-09-2013,16,1514.4,1432.9,60.0,0.0
06-09-2013,17,2426.0,1507.5,83.8,0.0
06-09-2013,18,2579.5,2099.7,25.0,0.0
06-09-2013,19,2464.0,2039.3,25.0,0.0
06-09-2013,20,2411.0,1980.7,0.0,50.0
06-09-2013,21,2156.9,1911.8,0.0,0.0
06-09-2013,22,1359.9,1225.5,0.0,0.0
06-09-2013,23,1084.7,1122.7,0.0,0.0
07-09-2013,00,869.0,931.9,0.0,0.0
07-09-2013,01,737.6,868.1,0.0,0.0
07-09-2013,02,685.6,841.1,0.0,0.0
07-09-2013,03,688.0,810.3,0.0,0.0
07-09-2013,04,715.9,808.7,0.0,0.0
07-09-2013,05,772.2,825.7,0.0,0.0
07-09-2013,06,939.3,934.9,0.0,0.0
07-09-2013,07,1401.5,1052.8,0.0,0.0
07-09-2013,08,2005.9,1182.1,0.0,0.0
07-09-2013,09,2021.2,1274.0,31.0,8.0
07-09-2013,10,1985.4,1323.0,0.0,0.0
07-09-2013,11,1945.2,1320.4,0.0,0.0
07-09-2013,12,1330.7,1294.6,0.0,0.0
07-09-2013,13,1309.2,1277.4,25.0,0.0
07-09-2013,14,1294.8,1260.2,0.0,0.0
07-09-2013,15,1295.9,1248.1,0.0,0.0
07-09-2013,16,1314.7,1286.2,0.0,0.0
07-09-2013,17,1514.1,1358.0,70.0,0.0
07-09-2013,18,2693.8,1552.7,35.0,30.0
07-09-2013,19,2625.3,1552.9,0.0,0.0
07-09-2013,20,2623.0,1529.5,0.0,0.0
07-09-2013,21,1397.5,1260.7,0.0,0.0
07-09-2013,22,1422.1,1170.0,0.0,0.0
07-09-2013,23,1069.6,1082.1,0.0,0.0
08-09-2013,00,1024.0,928.7,0.0,0.0
08-09-2013,01,957.0,862.6,17.0,0.0
08-09-2013,02,906.1,833.4,15.0,0.0
08-09-2013,03,905.5,801.6,23.0,0.0
08-09-2013,04,927.3,792.4,20.0,0.0
08-09-2013,05,973.3,796.9,23.0,0.0
08-09-2013,06,1037.8,897.1,0.0,0.0
08-09-2013,07,1110.9,982.4,0.0,0.0
08-09-2013,08,1235.3,1102.9,30.0,0.0
08-09-2013,09,1243.6,1190.7,40.0,0.0
08-09-2013,10,1185.2,1228.4,0.0,0.0
08-09-2013,11,1148.3,1237.7,0.0,0.0
08-09-2013,12,1084.9,1225.9,10.0,0.0
08-09-2013,13,1030.0,1218.5,0.0,50.0
08-09-2013,14,1022.1,1204.7,0.0,50.0
08-09-2013,15,1028.9,1194.9,0.0,50.0
08-09-2013,16,1094.0,1234.1,80.0,42.0
08-09-2013,17,1363.2,1346.3,0.0,7.0
08-09-2013,18,1448.4,1397.5,0.0,10.0
08-09-2013,19,1726.5,1396.1,0.0,12.0
08-09-2013,20,2438.6,1392.6,0.0,42.0
08-09-2013,21,1731.9,1319.2,0.0,50.0
08-09-2013,22,1714.0,1197.3,0.0,20.0
08-09-2013,23,1204.2,1092.5,0.0,30.0
09-09-2013,00,1055.8,928.6,40.0,8.0
09-09-2013,01,1038.2,874.5,120.0,10.0
09-09-2013,02,1028.4,863.0,49.6,9.0
09-09-2013,03,1041.5,854.6,59.6,4.0
09-09-2013,04,1108.9,878.2,70.0,0.0
09-09-2013,05,1289.3,959.8,45.5,0.0
09-09-2013,06,1739.6,1250.7,40.0,0.0
09-09-2013,07,2065.1,1560.0,40.0,13.2
09-09-2013,08,2238.0,1625.7,151.0,27.7
09-09-2013,09,2331.7,1610.9,113.0,35.0
09-09-2013,10,2272.8,1641.7,122.0,35.0
09-09-2013,11,2250.5,1698.8,137.0,35.0
09-09-2013,12,2186.0,1620.1,45.0,4.6
09-09-2013,13,2174.7,1619.1,55.0,0.0
09-09-2013,14,2212.6,1603.7,98.0,0.0
09-09-2013,15,1988.4,1560.3,68.0,0.0
09-09-2013,16,1953.8,1548.2,80.0,0.0
09-09-2013,17,2415.2,1684.7,90.0,0.0
09-09-2013,18,2703.2,1771.2,50.0,50.0
09-09-2013,19,2657.9,1893.1,90.0,195.0
09-09-2013,20,2552.2,1858.8,97.0,195.0
09-09-2013,21,2764.3,1697.9,50.0,150.0
09-09-2013,22,2817.6,1280.4,0.0,0.0
09-09-2013,23,2001.3,1134.9,100.0,0.0
10-09-2013,00,1209.6,951.7,0.0,0.0
10-09-2013,01,1209.2,898.5,0.0,0.0
10-09-2013,02,1181.9,885.0,0.0,0.0
10-09-2013,03,1186.9,872.7,0.0,0.0
10-09-2013,04,1239.9,900.5,130.0,0.0
10-09-2013,05,1393.1,999.1,136.0,0.0
10-09-2013,06,1849.4,1305.8,50.0,0.0
10-09-2013,07,2169.5,1550.8,0.0,0.0
10-09-2013,08,2385.0,1633.3,0.0,83.0
10-09-2013,09,2270.6,1673.4,10.0,195.0
10-09-2013,10,2307.6,1707.6,10.0,72.0
10-09-2013,11,2246.0,1697.8,0.0,0.0
10-09-2013,12,2261.3,1702.7,0.0,0.0
10-09-2013,13,2251.8,1704.6,205.0,94.0
10-09-2013,14,2219.3,1700.6,375.0,30.0
10-09-2013,15,2140.5,1651.5,65.0,130.0
10-09-2013,16,2147.2,1632.6,50.0,0.0
10-09-2013,17,2293.0,1718.2,0.0,0.0
10-09-2013,18,2260.3,1694.3,0.0,0.0
10-09-2013,19,2186.0,1631.8,0.0,0.0
10-09-2013,20,2141.4,1574.2,0.0,0.0
10-09-2013,21,1995.2,1475.3,0.0,0.0
10-09-2013,22,2138.0,1330.4,0.0,0.0
10-09-2013,23,1624.3,1182.9,0.0,0.0
11-09-2013,00,1279.4,1002.7,0.0,0.0
11-09-2013,01,1215.4,942.6,0.0,0.0
11-09-2013,02,1154.2,926.7,0.0,0.0
11-09-2013,03,1167.0,914.5,0.0,0.0
11-09-2013,04,1233.3,940.4,0.0,0.0
11-09-2013,05,1407.1,1029.7,0.0,0.0
11-09-2013,06,1846.4,1313.6,30.0,0.0
11-09-2013,07,2132.0,1528.7,30.0,50.0
11-09-2013,08,2243.5,1597.5,30.0,50.0
11-09-2013,09,2254.2,1638.6,60.0,0.0
11-09-2013,10,2268.7,1676.1,29.8,0.0
11-09-2013,11,2225.1,1664.1,59.8,0.0
11-09-2013,12,2155.6,1669.4,119.8,50.0
11-09-2013,13,2175.4,1705.2,124.8,110.0
11-09-2013,14,2264.4,1693.8,119.8,104.0
11-09-2013,15,2093.2,1643.9,149.6,0.0
11-09-2013,16,2080.4,1646.4,119.8,0.0
11-09-2013,17,2201.0,1754.5,114.8,10.0
11-09-2013,18,2166.8,1732.0,144.8,61.0
11-09-2013,19,2335.4,1664.2,144.8,50.0
11-09-2013,20,2028.6,1995.1,124.8,65.0
11-09-2013,21,2401.2,1543.1,123.8,83.0
11-09-2013,22,2016.3,1333.0,63.0,3.0
11-09-2013,23,1563.6,1181.2,30.0,0.0
12-09-2013,00,1443.8,1028.4,8.4,0.0
12-09-2013,01,1369.0,962.0,10.0,0.0
12-09-2013,02,1340.3,942.7,0.0,0.0
12-09-2013,03,1348.2,928.9,0.0,0.0
12-09-2013,04,1412.3,953.9,0.0,0.0
12-09-2013,05,1567.3,1039.7,0.0,0.0
12-09-2013,06,1967.7,1319.1,0.0,81.0
12-09-2013,07,2348.9,1547.6,10.9,50.0
12-09-2013,08,2438.7,1622.6,0.0,55.0
12-09-2013,09,2437.2,1639.4,0.0,50.0
12-09-2013,10,2457.6,1676.2,201.0,100.0
12-09-2013,11,2432.8,1685.5,175.0,105.0
12-09-2013,12,2388.1,1699.3,123.0,50.0
12-09-2013,13,2394.8,1705.6,117.0,57.0
12-09-2013,14,2288.7,1690.1,75.0,72.0
12-09-2013,15,2213.5,1645.6,55.4,2.0
12-09-2013,16,2211.7,1646.6,107.0,7.0
12-09-2013,17,2345.9,1736.3,82.0,27.0
12-09-2013,18,2308.8,1712.2,67.0,0.0
12-09-2013,19,2221.1,1704.7,3.0,50.0
12-09-2013,20,2182.8,1669.7,0.0,50.0
12-09-2013,21,2028.6,1567.3,4.0,3.0
12-09-2013,22,1826.5,1350.3,54.0,2.0
12-09-2013,23,1638.3,1199.1,100.0,49.0
13-09-2013,00,1466.1,1028.5,0.0,0.0
13-09-2013,01,1406.8,963.0,0.0,0.0
13-09-2013,02,1392.2,941.1,0.0,0.0
13-09-2013,03,1401.6,926.6,0.0,0.0
13-09-2013,04,1463.1,956.4,0.0,0.0
13-09-2013,05,1612.3,1045.9,0.0,0.0
13-09-2013,06,1970.8,1335.7,0.0,0.0
13-09-2013,07,2292.7,1553.4,172.5,0.0
13-09-2013,08,2394.5,1615.5,0.0,0.0
13-09-2013,09,2415.3,1653.2,0.0,0.0
13-09-2013,10,2562.3,1677.1,0.0,0.0
13-09-2013,11,2529.6,1660.5,0.0,0.0
13-09-2013,12,2324.9,1658.0,0.0,0.0
13-09-2013,13,2405.3,1662.4,0.0,126.0
13-09-2013,14,2231.9,1629.4,0.0,0.0
13-09-2013,15,2206.9,1583.0,23.0,0.0
13-09-2013,16,2211.7,1591.0,0.0,10.0
13-09-2013,17,2450.7,1667.4,12.0,143.0
13-09-2013,18,2433.4,1660.2,25.0,170.0
13-09-2013,19,2558.0,1610.9,30.0,195.0
13-09-2013,20,2632.8,1533.0,25.0,102.0
13-09-2013,21,2047.1,1436.6,25.0,0.0
13-09-2013,22,1834.8,1320.2,0.0,0.0
13-09-2013,23,1538.7,1193.3,0.0,0.0
14-09-2013,00,1185.9,1029.0,0.0,0.0
14-09-2013,01,1108.0,957.2,0.0,0.0
14-09-2013,02,1050.9,923.6,0.0,0.0
14-09-2013,03,1028.5,894.0,0.0,0.0
14-09-2013,04,1016.8,898.2,0.0,0.0
14-09-2013,05,1061.8,928.6,0.0,0.0
14-09-2013,06,1200.2,1023.3,0.0,0.0
14-09-2013,07,1274.2,1146.5,25.0,0.0
14-09-2013,08,1430.7,1281.9,75.0,0.0
14-09-2013,09,1699.1,1376.3,0.0,0.0
14-09-2013,10,1805.9,1444.1,30.0,0.0
14-09-2013,11,1768.8,1427.5,30.0,0.0
14-09-2013,12,1564.8,1405.3,165.0,0.0
14-09-2013,13,1464.7,1365.7,120.0,0.0
14-09-2013,14,1458.9,1351.0,50.0,0.0
14-09-2013,15,1495.4,1341.6,25.0,0.0
14-09-2013,16,1589.6,1377.8,0.0,0.0
14-09-2013,17,1910.1,1471.5,90.0,0.0
14-09-2013,18,2068.2,1495.9,210.0,0.0
14-09-2013,19,1987.6,1462.0,265.0,0.0
14-09-2013,20,1980.1,1429.7,156.0,0.0
14-09-2013,21,1858.1,1351.1,100.0,0.0
14-09-2013,22,1556.5,1251.2,0.0,0.0
14-09-2013,23,1331.0,1147.6,0.0,0.0
15-09-2013,00,1011.9,961.8,0.0,0.0
15-09-2013,01,929.5,884.2,0.0,0.0
15-09-2013,02,879.5,853.8,0.0,1.0
15-09-2013,03,858.9,823.2,0.0,0.0
15-09-2013,04,843.7,818.3,0.0,0.0
15-09-2013,05,855.9,826.0,0.0,0.0
15-09-2013,06,885.6,911.9,0.0,0.0
15-09-2013,07,972.3,1002.3,0.0,0.0
15-09-2013,08,1079.2,1128.3,50.0,0.0
15-09-2013,09,1203.8,1224.2,150.0,0.0
15-09-2013,10,1217.8,1265.5,50.0,14.0
15-09-2013,11,1203.9,1278.9,50.2,0.0
15-09-2013,12,1189.4,1270.8,50.0,0.0
15-09-2013,13,1164.0,1265.8,50.0,40.0
15-09-2013,14,1168.4,1250.6,50.0,50.0
15-09-2013,15,1177.5,1241.9,0.0,60.0
15-09-2013,16,1229.6,1280.4,0.0,0.0
15-09-2013,17,1388.1,1397.0,0.0,0.0
15-09-2013,18,1381.0,1446.8,55.0,0.0
15-09-2013,19,1831.0,1481.0,0.0,0.0
15-09-2013,20,1443.0,1468.5,50.0,0.0
15-09-2013,21,1195.7,1329.7,101.0,47.0
15-09-2013,22,1060.0,1199.9,50.0,0.0
15-09-2013,23,922.5,1081.9,11.0,0.0
16-09-2013,00,705.6,909.2,0.0,0.0
16-09-2013,01,658.6,852.4,0.0,100.0
16-09-2013,02,650.9,829.4,0.0,100.0
16-09-2013,03,695.6,822.8,0.0,100.0
16-09-2013,04,763.9,844.6,0.0,100.0
16-09-2013,05,917.4,925.9,0.0,0.0
16-09-2013,06,1338.9,1234.8,18.0,0.0
16-09-2013,07,2020.1,1502.7,1.0,0.0
16-09-2013,08,2192.2,1603.1,0.0,0.0
16-09-2013,09,2029.3,1641.2,52.0,0.0
16-09-2013,10,1916.9,1618.1,125.0,0.0
16-09-2013,11,1991.5,1613.6,7.0,0.0
16-09-2013,12,2236.7,1613.5,7.0,30.0
16-09-2013,13,2064.2,1629.3,5.0,0.0
16-09-2013,14,2244.5,1614.5,50.0,50.0
16-09-2013,15,2354.6,1578.9,0.0,47.0
16-09-2013,16,2261.0,1559.4,0.0,0.0
16-09-2013,17,2249.1,1657.7,0.0,10.0
16-09-2013,18,2331.6,1647.6,0.0,10.0
16-09-2013,19,2295.9,1648.1,0.0,10.0
16-09-2013,20,1752.6,2042.0,0.0,50.0
16-09-2013,21,1991.9,1452.6,0.0,10.0
16-09-2013,22,1504.4,1297.2,165.0,0.0
16-09-2013,23,1320.5,1145.9,55.0,0.0
17-09-2013,00,1143.6,995.1,0.0,0.0
17-09-2013,01,1126.3,934.7,0.0,0.0
17-09-2013,02,1103.4,910.6,0.0,0.0
17-09-2013,03,1083.8,902.7,0.0,0.0
17-09-2013,04,1088.5,926.3,0.0,0.0
17-09-2013,05,1170.7,1011.8,0.0,0.0
17-09-2013,06,1482.3,1379.8,7.0,0.0
17-09-2013,07,1830.4,1603.8,0.0,50.0
17-09-2013,08,1855.6,1691.4,13.0,0.0
17-09-2013,09,1844.8,1674.5,185.0,0.0
17-09-2013,10,1890.1,1691.5,0.0,0.0
17-09-2013,11,1867.5,1671.7,150.0,0.0
17-09-2013,12,1832.1,1657.2,6.0,0.0
17-09-2013,13,1862.2,1654.5,43.0,0.0
17-09-2013,14,1817.6,1642.3,100.0,0.0
17-09-2013,15,1727.5,1611.5,125.0,0.0
17-09-2013,16,1712.3,1609.9,130.0,0.0
17-09-2013,17,1822.2,1710.7,105.0,40.0
17-09-2013,18,1777.2,1681.9,161.0,50.0
17-09-2013,19,1757.2,1638.7,142.0,0.0
17-09-2013,20,1700.0,1584.4,243.5,72.0
17-09-2013,21,1598.1,1465.5,1.0,32.0
17-09-2013,22,1418.2,1301.3,95.0,20.0
17-09-2013,23,1308.7,1153.9,31.0,0.0
18-09-2013,00,1184.3,960.1,0.0,0.0
18-09-2013,01,1144.9,903.8,0.0,15.0
18-09-2013,02,1122.0,887.1,0.0,15.0
18-09-2013,03,1143.6,889.6,0.0,15.0
18-09-2013,04,1172.5,918.4,0.0,18.0
18-09-2013,05,1331.7,1007.2,0.0,10.0
18-09-2013,06,1883.5,1351.2,0.0,0.0
18-09-2013,07,2236.5,1572.7,0.0,0.0
18-09-2013,08,2444.1,1698.0,90.0,0.0
18-09-2013,09,2457.4,1711.9,89.0,32.0
18-09-2013,10,2504.3,1713.8,36.0,0.0
18-09-2013,11,2489.6,1757.6,36.0,114.0
18-09-2013,12,2445.0,1775.1,36.0,100.0
18-09-2013,13,2458.2,1729.9,50.0,0.0
18-09-2013,14,2445.5,1718.0,45.0,10.0
18-09-2013,15,2303.3,1684.2,90.0,16.0
18-09-2013,16,2285.5,1676.0,100.0,4.0
18-09-2013,17,2421.8,1779.1,0.0,5.0
18-09-2013,18,2348.4,1760.7,13.7,0.0
18-09-2013,19,2251.6,1737.7,0.0,0.0
18-09-2013,20,2209.7,1681.5,23.7,0.0
18-09-2013,21,2052.4,1565.3,40.0,0.0
18-09-2013,22,1964.3,1394.6,30.0,4.0
18-09-2013,23,1650.9,1229.8,46.0,29.0
19-09-2013,00,1485.4,1025.8,0.0,40.0
19-09-2013,01,1296.7,959.0,0.0,30.0
19-09-2013,02,1262.7,934.4,20.0,30.0
19-09-2013,03,1277.6,930.3,38.0,30.0
19-09-2013,04,1338.8,953.3,45.4,30.0
19-09-2013,05,1618.9,1045.7,38.0,35.0
19-09-2013,06,2224.2,1371.7,0.0,77.0
19-09-2013,07,2554.5,1617.4,25.0,65.0
19-09-2013,08,2630.6,1717.8,6.0,0.0
19-09-2013,09,2569.3,1729.2,0.0,90.0
19-09-2013,10,2577.2,1735.9,77.0,59.0
19-09-2013,11,2531.5,1712.8,25.0,60.0
19-09-2013,12,2445.3,1706.9,25.0,60.0
19-09-2013,13,2436.2,1696.1,50.0,40.0
19-09-2013,14,2421.5,1680.6,0.0,20.0
19-09-2013,15,2350.8,1641.7,0.0,20.0
19-09-2013,16,2346.6,1636.8,0.0,30.0
19-09-2013,17,2496.9,1750.6,0.0,43.0
19-09-2013,18,2505.0,1746.8,85.0,48.0
19-09-2013,19,2489.9,1734.7,94.2,39.8
19-09-2013,20,2408.9,1654.9,25.0,33.0
19-09-2013,21,2292.0,1537.7,0.0,64.8
19-09-2013,22,2041.5,1379.5,50.0,37.0
19-09-2013,23,1718.0,1190.7,50.0,29.0
20-09-2013,00,1503.3,1044.1,99.0,25.0
20-09-2013,01,1399.2,977.4,110.0,25.0
20-09-2013,02,1350.8,952.9,80.0,25.0
20-09-2013,03,1361.9,949.1,110.0,25.0
20-09-2013,04,1438.8,975.6,115.0,25.0
20-09-2013,05,1714.6,1033.8,40.0,0.0
20-09-2013,06,2231.8,1379.7,11.0,0.0
20-09-2013,07,2586.4,1575.6,52.0,75.0
20-09-2013,08,2700.9,1634.1,75.0,75.0
20-09-2013,09,2698.2,1679.1,75.0,15.0
20-09-2013,10,2685.3,1708.4,70.0,0.0
20-09-2013,11,2620.8,1662.4,112.7,0.0
20-09-2013,12,2396.8,1643.8,42.6,0.0
20-09-2013,13,2327.2,1625.6,27.7,1.0
20-09-2013,14,2273.2,1609.0,27.7,1.0
20-09-2013,15,2201.0,1583.0,29.0,0.0
20-09-2013,16,2206.2,1661.7,50.0,1.0
20-09-2013,17,2372.9,1765.2,25.0,1.0
20-09-2013,18,2454.8,1770.8,2.7,1.0
20-09-2013,19,2350.0,1756.3,2.7,0.0
20-09-2013,20,2248.9,1596.9,25.0,3.0
20-09-2013,21,2152.7,1541.4,0.0,0.0
20-09-2013,22,1986.4,1417.6,5.0,0.0
20-09-2013,23,1805.8,1268.0,15.0,0.0
21-09-2013,00,1448.4,1105.4,15.0,0.0
21-09-2013,01,1313.1,1032.5,15.0,0.0
21-09-2013,02,1108.9,998.9,15.0,0.0
21-09-2013,03,1086.4,970.4,0.0,0.0
21-09-2013,04,1085.6,970.5,0.0,0.0
21-09-2013,05,1121.0,996.6,0.0,0.0
21-09-2013,06,1315.9,1105.4,0.0,0.0
21-09-2013,07,1445.3,1206.6,0.0,0.0
21-09-2013,08,1610.8,1345.1,51.0,80.2
21-09-2013,09,1754.7,1461.0,15.0,50.0
21-09-2013,10,1751.3,1498.1,0.0,0.0
21-09-2013,11,1674.5,1475.1,107.0,0.0
21-09-2013,12,1544.9,1453.9,0.0,0.0
21-09-2013,13,1431.0,1413.2,4.6,0.0
21-09-2013,14,1290.1,1394.6,4.6,0.0
21-09-2013,15,1249.8,1386.9,89.6,0.0
21-09-2013,16,1314.5,1414.1,4.6,0.0
21-09-2013,17,1542.0,1569.6,4.0,0.0
21-09-2013,18,1548.9,1643.4,0.0,0.0
21-09-2013,19,1632.7,1557.1,0.0,0.0
21-09-2013,20,1627.3,1555.1,137.8,0.0
21-09-2013,21,1460.8,1479.0,111.4,0.0
21-09-2013,22,1303.5,1385.3,4.6,0.0
21-09-2013,23,1138.8,1222.0,4.6,0.0
22-09-2013,00,1056.9,1006.1,0.0,0.0
22-09-2013,01,992.4,923.1,0.0,0.0
22-09-2013,02,943.5,888.5,0.0,0.0
22-09-2013,03,912.6,853.8,0.0,0.0
22-09-2013,04,913.1,845.5,0.0,0.0
22-09-2013,05,948.2,858.5,24.0,0.0
22-09-2013,06,1024.5,971.1,72.0,0.0
22-09-2013,07,1145.0,1107.4,50.0,0.0
22-09-2013,08,1257.7,1218.5,50.2,0.0
22-09-2013,09,1264.7,1284.5,0.0,0.0
22-09-2013,10,1204.1,1315.8,0.0,0.0
22-09-2013,11,1144.4,1281.7,55.6,0.0
22-09-2013,12,1075.1,1258.2,0.0,0.0
22-09-2013,13,1004.0,1244.1,0.0,0.0
22-09-2013,14,969.2,1247.1,0.0,0.0
22-09-2013,15,974.9,1248.6,0.0,0.0
22-09-2013,16,1026.7,1278.0,7.0,0.0
22-09-2013,17,1231.7,1445.8,27.0,0.0
22-09-2013,18,1230.7,1502.9,1.0,0.0
22-09-2013,19,1287.4,1502.8,151.0,0.0
22-09-2013,20,1132.3,1443.8,50.0,0.0
22-09-2013,21,1070.8,1359.9,10.0,0.0
22-09-2013,22,947.5,1238.6,0.0,0.0
22-09-2013,23,843.1,1109.3,18.0,0.0
23-09-2013,00,766.3,933.2,0.0,0.0
23-09-2013,01,856.5,879.3,0.0,0.0
23-09-2013,02,762.2,858.1,0.0,0.0
23-09-2013,03,788.3,854.8,0.0,0.0
23-09-2013,04,842.8,873.4,10.0,0.0
23-09-2013,05,984.6,951.3,0.0,29.0
23-09-2013,06,1450.9,1260.9,75.0,0.0
23-09-2013,07,2407.9,1829.7,55.0,0.0
23-09-2013,08,2283.4,1647.3,10.0,0.0
23-09-2013,09,2032.1,1867.2,10.0,0.0
23-09-2013,10,2059.4,1655.9,10.0,0.0
23-09-2013,11,2043.1,1646.2,1.0,0.0
23-09-2013,12,1923.7,1629.3,100.0,0.0
23-09-2013,13,1971.0,1669.6,90.0,0.0
23-09-2013,14,1907.2,1655.6,101.0,0.0
23-09-2013,15,1823.8,1619.6,80.0,0.0
23-09-2013,16,1812.9,1605.0,88.5,0.0
23-09-2013,17,1963.8,1808.5,3.5,20.0
23-09-2013,18,2086.7,1989.6,3.5,20.0
23-09-2013,19,2314.5,1714.8,3.5,24.0
23-09-2013,20,1969.2,1904.6,3.5,0.0
23-09-2013,21,2034.9,1557.4,53.5,34.0
23-09-2013,22,1611.3,1377.4,93.5,0.0
23-09-2013,23,1423.4,1196.3,3.5,0.0
24-09-2013,00,1089.0,1004.7,3.5,0.0
24-09-2013,01,1069.0,948.0,3.5,0.0
24-09-2013,02,1085.7,929.8,33.5,0.0
24-09-2013,03,1084.8,931.2,3.5,0.0
24-09-2013,04,1145.1,964.2,3.5,0.0
24-09-2013,05,1277.4,1066.9,3.5,0.0
24-09-2013,06,1927.7,1462.6,7.8,0.0
24-09-2013,07,2237.5,1697.5,4.3,0.0
24-09-2013,08,2283.4,1790.6,4.3,15.0
24-09-2013,09,2260.1,1820.2,4.3,0.0
24-09-2013,10,2258.9,1839.7,4.3,0.0
24-09-2013,11,2214.1,1771.9,71.5,0.0
24-09-2013,12,2124.7,1745.7,3.5,0.0
24-09-2013,13,2153.2,1736.6,3.5,0.0
24-09-2013,14,2118.7,1709.1,3.5,0.0
24-09-2013,15,2048.0,1648.4,47.5,139.5
24-09-2013,16,2068.5,1634.8,18.5,156.0
24-09-2013,17,2250.8,1746.9,86.6,111.3
24-09-2013,18,2218.1,1768.5,83.5,40.0
24-09-2013,19,2265.3,1771.3,57.5,22.0
24-09-2013,20,2130.1,1686.2,3.5,20.0
24-09-2013,21,1960.0,1554.6,3.5,0.0
24-09-2013,22,1744.9,1635.7,3.5,0.0
24-09-2013,23,1485.7,1506.7,78.5,3.0
25-09-2013,00,1193.1,1059.0,25.0,5.0
25-09-2013,01,1152.6,995.9,85.1,0.0
25-09-2013,02,1152.3,972.0,50.0,0.0
25-09-2013,03,1175.4,960.4,50.0,0.0
25-09-2013,04,1233.3,993.7,0.0,0.0
25-09-2013,05,1369.0,1076.9,0.0,0.0
25-09-2013,06,2059.0,1385.0,9.0,0.0
25-09-2013,07,2389.3,1604.3,0.0,0.0
25-09-2013,08,2506.7,1677.1,0.0,120.0
25-09-2013,09,2498.3,1673.8,49.0,150.0
25-09-2013,10,2458.3,1686.5,114.0,166.9
25-09-2013,11,2410.9,1672.2,134.7,159.8
25-09-2013,12,2362.1,1662.3,24.5,63.8
25-09-2013,13,2314.8,1660.4,245.0,63.8
25-09-2013,14,2263.6,1648.2,10.0,13.8
25-09-2013,15,2218.9,1619.4,35.0,13.8
25-09-2013,16,2219.7,1660.8,20.0,13.8
25-09-2013,17,2382.7,1780.6,60.0,13.8
25-09-2013,18,2353.5,1784.0,0.0,3.8
25-09-2013,19,2330.8,1744.5,0.0,3.8
25-09-2013,20,2211.0,1658.7,0.0,3.8
25-09-2013,21,1995.9,1646.9,30.0,3.8
25-09-2013,22,2075.4,1397.5,0.0,3.8
25-09-2013,23,1531.6,1239.7,74.2,3.8
26-09-2013,00,1221.0,1062.0,13.0,26.0
26-09-2013,01,1156.1,996.6,0.0,0.0
26-09-2013,02,1142.6,970.1,0.0,1.0
26-09-2013,03,1156.0,961.0,0.0,0.0
26-09-2013,04,1209.6,991.3,34.0,0.0
26-09-2013,05,1488.6,1135.5,0.0,0.0
26-09-2013,06,2087.3,1445.7,0.0,100.0
26-09-2013,07,2476.6,1672.4,0.0,100.0
26-09-2013,08,2584.1,1757.1,0.0,100.0
26-09-2013,09,2521.3,1738.7,50.0,156.0
26-09-2013,10,2531.6,1745.4,50.0,100.0
26-09-2013,11,2494.1,1741.7,0.0,100.0
26-09-2013,12,2427.6,1700.7,50.0,100.0
26-09-2013,13,2430.1,1678.1,0.0,0.0
26-09-2013,14,2329.0,1643.5,0.0,0.0
26-09-2013,15,2209.9,1586.9,0.0,0.0
26-09-2013,16,2200.6,1607.1,0.0,0.0
26-09-2013,17,2380.8,1726.5,0.0,50.0
26-09-2013,18,2330.0,1717.3,0.0,86.5
26-09-2013,19,2546.8,1696.2,50.0,54.1
26-09-2013,20,2266.4,1640.8,50.0,70.0
26-09-2013,21,2044.3,1556.7,50.0,0.0
26-09-2013,22,1761.4,1387.4,0.0,0.0
26-09-2013,23,1475.1,1218.9,128.9,0.0
27-09-2013,00,1218.3,1016.5,3.5,0.0
27-09-2013,01,1163.5,951.8,23.5,0.0
27-09-2013,02,1141.9,926.7,13.5,63.0
27-09-2013,03,1146.8,915.0,38.5,50.0
27-09-2013,04,1196.8,936.1,44.5,104.0
27-09-2013,05,1367.8,1078.8,38.5,85.5
27-09-2013,06,2067.4,1482.5,35.5,0.0
27-09-2013,07,2401.6,1596.4,3.5,113.0
27-09-2013,08,2356.6,1819.7,31.0,43.0
27-09-2013,09,2335.6,1911.1,3.5,0.0
27-09-2013,10,2323.0,1922.8,3.5,0.0
27-09-2013,11,2522.9,1662.0,3.5,0.0
